period,p10,p50,p90
2036Q3,0.26808333592510875,0.28972986623307195,0.31537858128499857
2036Q4,0.2677006637272567,0.28979457634141526,0.315365649329768
2037Q1,0.2665244119465793,0.2894852105813066,0.3149857967593964
2037Q2,0.26622818149598204,0.2897082799331515,0.31622110252873753
2037Q3,0.26579572058435075,0.28956964957940423,0.3153575413135675
2037Q4,0.2654736778147051,0.28931663099263094,0.3150234866687759
2038Q1,0.26476468454966146,0.288826664423436,0.3148084520091146
2038Q2,0.26497662917570924,0.288839770011757,0.31413629277716554
2038Q3,0.264646223988973,0.2883363151226873,0.3137529382811827
2038Q4,0.26319412801005543,0.2878415911350212,0.31448972241800316
2039Q1,0.2623089709912705,0.2876724486015522,0.31534900011012873
2039Q2,0.26113589635687234,0.2877030869170599,0.31425361688370046
2039Q3,0.26150667421370255,0.28754872681851884,0.3158549972655813
2039Q4,0.260688147589137,0.2871047896355361,0.3151224124040825
2040Q1,0.26039996924871706,0.28646257071518033,0.315748827202443
2040Q2,0.26086289307067595,0.2862651797940225,0.3150664130040912
2040Q3,0.26017480119364295,0.28590061267768874,0.31548155533516997
2040Q4,0.25955644374947684,0.28553873161449517,0.3157239941877475
2041Q1,0.2598945632154592,0.2850341619515649,0.3162495859764574
2041Q2,0.25916715573603655,0.2852606890404822,0.31662065399425665
2041Q3,0.25859367155561613,0.2853340068422956,0.31562604669276745
2041Q4,0.25808222564442235,0.2846470638434922,0.31532467812720355
2042Q1,0.2575001660263917,0.28394316226785676,0.3150236317528535
2042Q2,0.2567059633109503,0.2831901095400867,0.3149204569426412
2042Q3,0.25532545845154997,0.2828719944101427,0.3155737980042943
2042Q4,0.2557309434196575,0.28272762500739024,0.3143897855242395
2043Q1,0.255286752000594,0.282768850377089,0.3146869800061078
2043Q2,0.25487908944825116,0.28238354948991784,0.3142744099195402
2043Q3,0.25446583834747094,0.2822479853093648,0.314003982229126
2043Q4,0.2539940186928001,0.28194997967374363,0.3139921980181521
2044Q1,0.2532380061284981,0.28225857802966425,0.3149237305438424
2044Q2,0.2526567922085941,0.2826936906690802,0.3145762961575043
2044Q3,0.2527052485244071,0.28223474193360243,0.3140644483222279
2044Q4,0.2523259738413493,0.2819373257263238,0.31482012798066955
2045Q1,0.2520424510086922,0.2814095997743281,0.3145168552615545
2045Q2,0.25069877761005227,0.2809851232230707,0.31454927326256643
2045Q3,0.24941465133143031,0.28085534235040377,0.3140968253741459
2045Q4,0.24895148830732056,0.2810451048096836,0.3132796017525316
2046Q1,0.2497615460797662,0.2800964847133903,0.3134914741460983
2046Q2,0.24890154924402924,0.27924000750975536,0.3133643820974278
2046Q3,0.24858931086019398,0.27907670867564394,0.3133291883079003
2046Q4,0.24798291852130258,0.2786330813314821,0.31356547671535373
2047Q1,0.2479101242044097,0.27815151703437746,0.3123292037081831
2047Q2,0.24662938558838532,0.2781913060508212,0.3126164811222236
2047Q3,0.24666765612410327,0.27843488607819844,0.31298906304477914
2047Q4,0.24618618191605088,0.2780226193628218,0.3125301454930948
2048Q1,0.2445009834189804,0.2777796044956026,0.31233754549010867
2048Q2,0.24504773854324655,0.27689121923285254,0.3124340483174828
2048Q3,0.24467827097465655,0.2778714316545031,0.31160638822227027
2048Q4,0.2447076254397757,0.2772346766204573,0.31058977093866513
2049Q1,0.24470882168942507,0.2767978150702365,0.3111924050853553
2049Q2,0.24300037729709117,0.27685288025478405,0.31111231630211617
2049Q3,0.24382597631923503,0.27628124949679844,0.3105131175231867
2049Q4,0.24345908669691246,0.27595505656818964,0.3101618971151013
